Click_Y,Y_Top,Y_Bottom,Dist_Y_Top,Dist_Y_Bottom, Accuracy, Gap
563.2,460,600,103.2,36.8,0.9,0.7
585.2,486,626,99.2,40.8,1.0,0.7
272.4,172,312,100.4,39.6,1.0,0.7
510.4,407,547,103.4,36.6,0.9,0.7
487.4,383,523,104.4,35.6,0.9,0.7
311.6,212,352,99.6,40.4,1.0,0.7
360.6,272,412,88.6,51.4,0.9,0.7
530.8,429,569,101.8,38.2,0.9,0.7
201.4,95,235,106.4,33.6,0.9,0.7
167.2,55,195,112.2,27.8,0.8,0.7
267.2,154,294,113.2,26.8,0.8,0.7
322.6,226,366,96.6,43.4,1.0,0.7
259.8,149,289,110.8,29.2,0.8,0.7
363.2,266,406,97.2,42.8,1.0,0.7
403.8,320,460,83.8,56.2,0.8,0.7
198.0,88,228,110.0,30.0,0.8,0.7
586.2,343,483,243.2,-103.2,-1.0,0.7
411.4,343,483,68.4,71.6,0.6,0.7
190.6,84,224,106.6,33.4,0.9,0.7
302.2,199,339,103.2,36.8,0.9,0.7
567.8,466,606,101.8,38.2,0.9,0.7
323.4,235,375,88.4,51.6,0.9,0.7
269.0,160,300,109.0,31.0,0.8,0.7
192.2,84,224,108.2,31.8,0.9,0.7
212.2,110,250,102.2,37.8,0.9,0.7
537.2,436,576,101.2,38.8,1.0,0.7
485.4,383,523,102.4,37.6,0.9,0.7
496.0,399,539,97.0,43.0,1.0,0.7
306.6,202,342,104.6,35.4,0.9,0.7
334.6,238,378,96.6,43.4,1.0,0.7
206.8,104,244,102.8,37.2,0.9,0.7
254.0,143,283,111.0,29.0,0.8,0.7
401.0,311,451,90.0,50.0,0.9,0.7
201.6,93,233,108.6,31.4,0.9,0.7
591.2,492,632,99.2,40.8,1.0,0.7
171.8,58,198,113.8,26.2,0.8,0.7
197.2,90,230,107.2,32.8,0.9,0.7
332.2,238,378,94.2,45.8,0.9,0.7
234.4,129,269,105.4,34.6,0.9,0.7
312.2,211,351,101.2,38.8,1.0,0.7
289.2,186,326,103.2,36.8,0.9,0.7
532.2,428,568,104.2,35.8,0.9,0.7
349.2,250,390,99.2,40.8,1.0,0.7
254.8,145,285,109.8,30.2,0.8,0.7
262.2,151,291,111.2,28.8,0.8,0.7
394.2,297,437,97.2,42.8,1.0,0.7
394.2,293,433,101.2,38.8,1.0,0.7
245.2,141,281,104.2,35.8,0.9,0.7
240.2,135,275,105.2,34.8,0.9,0.7
403.0,314,454,89.0,51.0,0.9,0.7
403.0,316,456,87.0,53.0,0.8,0.7
290.2,187,327,103.2,36.8,0.9,0.7
475.2,368,508,107.2,32.8,0.9,0.7
212.2,109,249,103.2,36.8,0.9,0.7
397.2,304,444,93.2,46.8,0.9,0.7
408.4,331,471,77.4,62.6,0.7,0.7
541.4,441,581,100.4,39.6,1.0,0.7
180.6,72,212,108.6,31.4,0.9,0.7
212.2,109,249,103.2,36.8,0.9,0.7
275.4,176,316,99.4,40.6,1.0,0.7
226.0,125,265,101.0,39.0,1.0,0.7
350.2,252,392,98.2,41.8,1.0,0.7
515.4,413,553,102.4,37.6,0.9,0.7
166.6,52,192,114.6,25.4,0.8,0.7
267.2,155,295,112.2,27.8,0.8,0.7
457.6,349,489,108.6,31.4,0.9,0.7
152.2,36,176,116.2,23.8,0.7,0.7
362.4,268,408,94.4,45.6,0.9,0.7
207.6,107,247,100.6,39.4,1.0,0.7
349.6,256,396,93.6,46.4,0.9,0.7
514.8,412,552,102.8,37.2,0.9,0.7
411.0,341,481,70.0,70.0,0.6,0.7
267.0,159,299,108.0,32.0,0.9,0.7
484.0,377,517,107.0,33.0,0.9,0.7
596.2,502,642,94.2,45.8,0.9,0.7
482.2,377,517,105.2,34.8,0.9,0.7
488.2,388,528,100.2,39.8,1.0,0.7
323.8,227,367,96.8,43.2,1.0,0.7
596.0,500,640,96.0,44.0,1.0,0.7
341.6,241,381,100.6,39.4,1.0,0.7
562.8,460,600,102.8,37.2,0.9,0.7
321.8,231,371,90.8,49.2,0.9,0.7
468.0,361,501,107.0,33.0,0.9,0.7
359.0,267,407,92.0,48.0,0.9,0.7
215.2,111,251,104.2,35.8,0.9,0.7
322.4,228,368,94.4,45.6,0.9,0.7
408.4,325,465,83.4,56.6,0.8,0.7
328.4,237,377,91.4,48.6,0.9,0.7
518.4,412,552,106.4,33.6,0.9,0.7
410.2,340,480,70.2,69.8,0.6,0.7
517.4,410,550,107.4,32.6,0.9,0.7
488.2,385,525,103.2,36.8,0.9,0.7
218.4,118,258,100.4,39.6,1.0,0.7
265.6,160,300,105.6,34.4,0.9,0.7
277.2,173,313,104.2,35.8,0.9,0.7
150.4,32,172,118.4,21.6,0.7,0.7
351.8,253,393,98.8,41.2,1.0,0.7
346.8,246,386,100.8,39.2,1.0,0.7
521.8,422,562,99.8,40.2,1.0,0.7
412.0,331,471,81.0,59.0,0.8,0.7
217.6,118,258,99.6,40.4,1.0,0.7
397.6,310,450,87.6,52.4,0.9,0.7
548.8,448,588,100.8,39.2,1.0,0.7
565.0,468,608,97.0,43.0,1.0,0.7
275.6,175,315,100.6,39.4,1.0,0.7
188.8,82,222,106.8,33.2,0.9,0.7
507.2,407,547,100.2,39.8,1.0,0.7
271.4,171,311,100.4,39.6,1.0,0.7
408.4,333,473,75.4,64.6,0.7,0.7
219.4,117,257,102.4,37.6,0.9,0.7
409.4,334,474,75.4,64.6,0.7,0.7
190.0,84,224,106.0,34.0,0.9,0.7
358.2,264,404,94.2,45.8,0.9,0.7
386.2,288,428,98.2,41.8,1.0,0.7
169.4,53,193,116.4,23.6,0.7,0.7
399.0,304,444,95.0,45.0,1.0,0.7
485.0,379,519,106.0,34.0,0.9,0.7
267.2,158,298,109.2,30.8,0.8,0.7
585.0,488,628,97.0,43.0,1.0,0.7
268.2,162,302,106.2,33.8,0.9,0.7
267.2,159,299,108.2,31.8,0.9,0.7
537.2,434,574,103.2,36.8,0.9,0.7
342.2,244,384,98.2,41.8,1.0,0.7
298.2,192,332,106.2,33.8,0.9,0.7
267.2,160,300,107.2,32.8,0.9,0.7
585.0,486,626,99.0,41.0,1.0,0.7
299.0,193,333,106.0,34.0,0.9,0.7
580.0,481,621,99.0,41.0,1.0,0.7
596.2,499,639,97.2,42.8,1.0,0.7
541.4,443,583,98.4,41.6,1.0,0.7
220.4,123,263,97.4,42.6,1.0,0.7
569.4,460,600,109.4,30.6,0.8,0.7
267.2,157,297,110.2,29.8,0.8,0.7
401.0,308,448,93.0,47.0,0.9,0.7
351.6,259,399,92.6,47.4,0.9,0.7
219.6,118,258,101.6,38.4,1.0,0.7
582.6,485,625,97.6,42.4,1.0,0.7
199.8,94,234,105.8,34.2,0.9,0.7
569.0,467,607,102.0,38.0,0.9,0.7
485.0,385,525,100.0,40.0,1.0,0.7
263.2,153,293,110.2,29.8,0.8,0.7
489.0,384,524,105.0,35.0,0.9,0.7
327.2,235,375,92.2,47.8,0.9,0.7
592.8,497,637,95.8,44.2,1.0,0.7
308.8,204,344,104.8,35.2,0.9,0.7
187.8,81,221,106.8,33.2,0.9,0.7
217.2,115,255,102.2,37.8,0.9,0.7
590.2,493,633,97.2,42.8,1.0,0.7
412.2,339,479,73.2,66.8,0.7,0.7
412.2,333,473,79.2,60.8,0.7,0.7
397.8,300,440,97.8,42.2,1.0,0.7
572.8,474,614,98.8,41.2,1.0,0.7
184.0,79,219,105.0,35.0,0.9,0.7
297.2,195,335,102.2,37.8,0.9,0.7
540.2,441,581,99.2,40.8,1.0,0.7
153.2,33,173,120.2,19.8,0.7,0.7
301.4,195,335,106.4,33.6,0.9,0.7
352.6,258,398,94.6,45.4,1.0,0.7
321.8,228,368,93.8,46.2,0.9,0.7
307.4,206,346,101.4,38.6,1.0,0.7
579.6,479,619,100.6,39.4,1.0,0.7
347.8,254,394,93.8,46.2,0.9,0.7
263.4,153,293,110.4,29.6,0.8,0.7
297.2,190,330,107.2,32.8,0.9,0.7
152.2,36,176,116.2,23.8,0.7,0.7
171.8,59,199,112.8,27.2,0.8,0.7
232.2,132,272,100.2,39.8,1.0,0.7
166.2,51,191,115.2,24.8,0.8,0.7
392.4,295,435,97.4,42.6,1.0,0.7
582.4,482,622,100.4,39.6,1.0,0.7
473.8,366,506,107.8,32.2,0.9,0.7
297.2,194,334,103.2,36.8,0.9,0.7
593.2,500,640,93.2,46.8,0.9,0.7
364.4,137,277,227.4,-87.4,-0.8,0.7
244.6,137,277,107.6,32.4,0.9,0.7
507.2,407,547,100.2,39.8,1.0,0.7
210.2,109,249,101.2,38.8,1.0,0.7
296.2,190,330,106.2,33.8,0.9,0.7
537.2,432,572,105.2,34.8,0.9,0.7
217.2,114,254,103.2,36.8,0.9,0.7
168.4,57,197,111.4,28.6,0.8,0.7
252.2,143,283,109.2,30.8,0.8,0.7
547.6,448,588,99.6,40.4,1.0,0.7
493.2,395,535,98.2,41.8,1.0,0.7
515.2,412,552,103.2,36.8,0.9,0.7
197.4,91,231,106.4,33.6,0.9,0.7
488.2,379,519,109.2,30.8,0.8,0.7
359.0,266,406,93.0,47.0,0.9,0.7
393.2,298,438,95.2,44.8,1.0,0.7
588.4,493,633,95.4,44.6,1.0,0.7
331.6,240,380,91.6,48.4,0.9,0.7
455.8,356,496,99.8,40.2,1.0,0.7
588.8,490,630,98.8,41.2,1.0,0.7
533.8,431,571,102.8,37.2,0.9,0.7
316.8,214,354,102.8,37.2,0.9,0.7
346.0,252,392,94.0,46.0,0.9,0.7
327.2,235,375,92.2,47.8,0.9,0.7
548.4,447,587,101.4,38.6,1.0,0.7
182.6,78,218,104.6,35.4,0.9,0.7
293.2,188,328,105.2,34.8,0.9,0.7
403.0,322,462,81.0,59.0,0.8,0.7
527.2,424,564,103.2,36.8,0.9,0.7
517.4,418,558,99.4,40.6,1.0,0.7
202.4,103,243,99.4,40.6,1.0,0.7
529.4,428,568,101.4,38.6,1.0,0.7
578.4,180,320,398.4,-258.4,-3.2,0.7
288.6,180,320,108.6,31.4,0.9,0.7
317.2,215,355,102.2,37.8,0.9,0.7
594.4,254,394,340.4,-200.4,-2.4,0.7
349.6,378,518,-28.4,168.4,-0.8,0.7
486.6,378,518,108.6,31.4,0.9,0.7
322.2,229,369,93.2,46.8,0.9,0.7
507.2,407,547,100.2,39.8,1.0,0.7
192.2,84,224,108.2,31.8,0.9,0.7
517.0,418,558,99.0,41.0,1.0,0.7
152.6,34,174,118.6,21.4,0.7,0.7
392.4,291,431,101.4,38.6,1.0,0.7
343.0,241,381,102.0,38.0,0.9,0.7
299.0,196,336,103.0,37.0,0.9,0.7
289.2,185,325,104.2,35.8,0.9,0.7
561.4,461,601,100.4,39.6,1.0,0.7
484.6,374,514,110.6,29.4,0.8,0.7
167.2,49,189,118.2,21.8,0.7,0.7
181.8,71,211,110.8,29.2,0.8,0.7
579.0,483,623,96.0,44.0,1.0,0.7
269.0,163,303,106.0,34.0,0.9,0.7
167.2,50,190,117.2,22.8,0.7,0.7
286.8,184,324,102.8,37.2,0.9,0.7
541.0,440,580,101.0,39.0,1.0,0.7
214.2,108,248,106.2,33.8,0.9,0.7
209.2,108,248,101.2,38.8,1.0,0.7
319.8,223,363,96.8,43.2,1.0,0.7
485.0,376,516,109.0,31.0,0.8,0.7
488.2,383,523,105.2,34.8,0.9,0.7
307.2,202,342,105.2,34.8,0.9,0.7
162.2,45,185,117.2,22.8,0.7,0.7
251.8,144,284,107.8,32.2,0.9,0.7
322.2,231,371,91.2,48.8,0.9,0.7
582.8,487,627,95.8,44.2,1.0,0.7
459.0,350,490,109.0,31.0,0.8,0.7
222.2,119,259,103.2,36.8,0.9,0.7
397.2,301,441,96.2,43.8,1.0,0.7
516.4,417,557,99.4,40.6,1.0,0.7
288.6,182,322,106.6,33.4,0.9,0.7
267.2,170,310,97.2,42.8,1.0,0.7
568.2,471,611,97.2,42.8,1.0,0.7
563.2,464,604,99.2,40.8,1.0,0.7
275.2,173,313,102.2,37.8,0.9,0.7
559.2,458,598,101.2,38.8,1.0,0.7
457.4,348,488,109.4,30.6,0.8,0.7
580.0,483,623,97.0,43.0,1.0,0.7
489.2,382,522,107.2,32.8,0.9,0.7
457.6,354,494,103.6,36.4,0.9,0.7
260.6,148,288,112.6,27.4,0.8,0.7
257.2,150,290,107.2,32.8,0.9,0.7
497.6,403,543,94.6,45.4,1.0,0.7
412.6,332,472,80.6,59.4,0.8,0.7
402.8,317,457,85.8,54.2,0.8,0.7
493.8,395,535,98.8,41.2,1.0,0.7
488.8,389,529,99.8,40.2,1.0,0.7
395.0,300,440,95.0,45.0,1.0,0.7
240.0,137,277,103.0,37.0,0.9,0.7
541.0,442,582,99.0,41.0,1.0,0.7
161.6,44,184,117.6,22.4,0.7,0.7
459.0,351,491,108.0,32.0,0.9,0.7
307.2,205,345,102.2,37.8,0.9,0.7
591.2,495,635,96.2,43.8,1.0,0.7
250.4,145,285,105.4,34.6,0.9,0.7
317.2,217,357,100.2,39.8,1.0,0.7
181.4,73,213,108.4,31.6,0.9,0.7
475.0,366,506,109.0,31.0,0.8,0.7
410.2,327,467,83.2,56.8,0.8,0.7
405.2,321,461,84.2,55.8,0.8,0.7
307.4,204,344,103.4,36.6,0.9,0.7
539.4,435,575,104.4,35.6,0.9,0.7
173.6,64,204,109.6,30.4,0.8,0.7
307.2,205,345,102.2,37.8,0.9,0.7
368.2,274,414,94.2,45.8,0.9,0.7
538.4,439,579,99.4,40.6,1.0,0.7
295.4,189,329,106.4,33.6,0.9,0.7
202.2,102,242,100.2,39.8,1.0,0.7
527.2,423,563,104.2,35.8,0.9,0.7
253.4,144,284,109.4,30.6,0.8,0.7
558.2,456,596,102.2,37.8,0.9,0.7
519.4,416,556,103.4,36.6,0.9,0.7
409.4,330,470,79.4,60.6,0.7,0.7
390.6,293,433,97.6,42.4,1.0,0.7
231.2,130,270,101.2,38.8,1.0,0.7
401.4,307,447,94.4,45.6,0.9,0.7
396.4,297,437,99.4,40.6,1.0,0.7
298.6,193,333,105.6,34.4,0.9,0.7
410.2,327,467,83.2,56.8,0.8,0.7
580.4,482,622,98.4,41.6,1.0,0.7
412.6,336,476,76.6,63.4,0.7,0.7
402.8,315,455,87.8,52.2,0.9,0.7
510.0,407,547,103.0,37.0,0.9,0.7
266.0,157,297,109.0,31.0,0.8,0.7
152.2,30,170,122.2,17.8,0.7,0.7
594.4,503,643,91.4,48.6,0.9,0.7
309.6,207,347,102.6,37.4,0.9,0.7
351.8,260,400,91.8,48.2,0.9,0.7
213.0,112,252,101.0,39.0,1.0,0.7
538.0,438,578,100.0,40.0,1.0,0.7
578.6,478,618,100.6,39.4,1.0,0.7
399.8,311,451,88.8,51.2,0.9,0.7
410.4,338,478,72.4,67.6,0.6,0.7
486.0,380,520,106.0,34.0,0.9,0.7
475.0,369,509,106.0,34.0,0.9,0.7
352.6,253,393,99.6,40.4,1.0,0.7
209.8,108,248,101.8,38.2,0.9,0.7
172.0,64,204,108.0,32.0,0.9,0.7
352.6,254,394,98.6,41.4,1.0,0.7
394.8,302,442,92.8,47.2,0.9,0.7
565.0,464,604,101.0,39.0,1.0,0.7
155.6,36,176,119.6,20.4,0.7,0.7
311.4,210,350,101.4,38.6,1.0,0.7
486.4,378,518,108.4,31.6,0.9,0.7
396.0,295,435,101.0,39.0,1.0,0.7
401.2,322,462,79.2,60.8,0.7,0.7
411.8,334,474,77.8,62.2,0.7,0.7
167.0,51,191,116.0,24.0,0.8,0.7
287.6,182,322,105.6,34.4,0.9,0.7
297.2,191,331,106.2,33.8,0.9,0.7
152.2,34,174,118.2,21.8,0.7,0.7
493.8,401,541,92.8,47.2,0.9,0.7
204.0,102,242,102.0,38.0,0.9,0.7
536.0,432,572,104.0,36.0,0.9,0.7
161.0,47,187,114.0,26.0,0.8,0.7
347.2,251,391,96.2,43.8,1.0,0.7
527.2,423,563,104.2,35.8,0.9,0.7
590.4,497,637,93.4,46.6,0.9,0.7
536.4,436,576,100.4,39.6,1.0,0.7
572.0,475,615,97.0,43.0,1.0,0.7
319.0,220,360,99.0,41.0,1.0,0.7
166.0,52,192,114.0,26.0,0.8,0.7
410.2,336,476,74.2,65.8,0.7,0.7
276.4,175,315,101.4,38.6,1.0,0.7
572.4,476,616,96.4,43.6,1.0,0.7
198.0,92,232,106.0,34.0,0.9,0.7
292.2,187,327,105.2,34.8,0.9,0.7
591.2,497,637,94.2,45.8,0.9,0.7
551.8,452,592,99.8,40.2,1.0,0.7
170.0,55,195,115.0,25.0,0.8,0.7
271.8,167,307,104.8,35.2,0.9,0.7
253.0,147,287,106.0,34.0,0.9,0.7
202.2,104,244,98.2,41.8,1.0,0.7
551.2,450,590,101.2,38.8,1.0,0.7
353.2,259,399,94.2,45.8,0.9,0.7
591.2,493,633,98.2,41.8,1.0,0.7
296.8,193,333,103.8,36.2,0.9,0.7
457.4,353,493,104.4,35.6,0.9,0.7
393.0,291,431,102.0,38.0,0.9,0.7
403.6,317,457,86.6,53.4,0.8,0.7
165.8,54,194,111.8,28.2,0.8,0.7
342.2,244,384,98.2,41.8,1.0,0.7
212.8,113,253,99.8,40.2,1.0,0.7
320.0,221,361,99.0,41.0,1.0,0.7
225.6,125,265,100.6,39.4,1.0,0.7
586.6,486,626,100.6,39.4,1.0,0.7
516.6,413,553,103.6,36.4,0.9,0.7
478.8,371,511,107.8,32.2,0.9,0.7
327.2,237,377,90.2,49.8,0.9,0.7
197.2,88,228,109.2,30.8,0.8,0.7
242.2,140,280,102.2,37.8,0.9,0.7
412.4,336,476,76.4,63.6,0.7,0.7
480.6,372,512,108.6,31.4,0.9,0.7
488.2,378,518,110.2,29.8,0.8,0.7
408.0,326,466,82.0,58.0,0.8,0.7
297.0,190,330,107.0,33.0,0.9,0.7
382.6,284,424,98.6,41.4,1.0,0.7
592.8,500,640,92.8,47.2,0.9,0.7
409.0,329,469,80.0,60.0,0.8,0.7
294.6,188,328,106.6,33.4,0.9,0.7
398.0,309,449,89.0,51.0,0.9,0.7
274.2,172,312,102.2,37.8,0.9,0.7
157.4,40,180,117.4,22.6,0.7,0.7
459.0,354,494,105.0,35.0,0.9,0.7
157.2,40,180,117.2,22.8,0.7,0.7
306.8,206,346,100.8,39.2,1.0,0.7
507.0,405,545,102.0,38.0,0.9,0.7
217.6,118,258,99.6,40.4,1.0,0.7
217.8,120,260,97.8,42.2,1.0,0.7
350.8,255,395,95.8,44.2,1.0,0.7
149.8,32,172,117.8,22.2,0.7,0.7
568.0,469,609,99.0,41.0,1.0,0.7
495.0,400,540,95.0,45.0,1.0,0.7
363.2,271,411,92.2,47.8,0.9,0.7
410.4,343,483,67.4,72.6,0.6,0.7
326.4,230,370,96.4,43.6,1.0,0.7
394.6,294,434,100.6,39.4,1.0,0.7
287.6,182,322,105.6,34.4,0.9,0.7
532.0,429,569,103.0,37.0,0.9,0.7
261.2,153,293,108.2,31.8,0.9,0.7
312.2,214,354,98.2,41.8,1.0,0.7
265.4,158,298,107.4,32.6,0.9,0.7
377.6,277,417,100.6,39.4,1.0,0.7
399.6,304,444,95.6,44.4,1.0,0.7
410.2,326,466,84.2,55.8,0.8,0.7
277.2,175,315,102.2,37.8,0.9,0.7
179.4,70,210,109.4,30.6,0.8,0.7
257.2,150,290,107.2,32.8,0.9,0.7
396.0,304,444,92.0,48.0,0.9,0.7
170.2,60,200,110.2,29.8,0.8,0.7
542.2,445,585,97.2,42.8,1.0,0.7
292.2,186,326,106.2,33.8,0.9,0.7
391.0,292,432,99.0,41.0,1.0,0.7
204.0,104,244,100.0,40.0,1.0,0.7
409.6,332,472,77.6,62.4,0.7,0.7
196.6,88,228,108.6,31.4,0.9,0.7
302.2,199,339,103.2,36.8,0.9,0.7
385.4,289,429,96.4,43.6,1.0,0.7
316.4,216,356,100.4,39.6,1.0,0.7
572.0,476,616,96.0,44.0,1.0,0.7
516.2,417,557,99.2,40.8,1.0,0.7
386.4,288,428,98.4,41.6,1.0,0.7
464.6,358,498,106.6,33.4,0.9,0.7
292.2,187,327,105.2,34.8,0.9,0.7
242.2,141,281,101.2,38.8,1.0,0.7
507.8,406,546,101.8,38.2,0.9,0.7
493.4,393,533,100.4,39.6,1.0,0.7
394.0,300,440,94.0,46.0,0.9,0.7
464.6,359,499,105.6,34.4,0.9,0.7
358.2,264,404,94.2,45.8,0.9,0.7
268.8,164,304,104.8,35.2,0.9,0.7
401.8,321,461,80.8,59.2,0.8,0.7
169.8,55,195,114.8,25.2,0.8,0.7
552.6,451,591,101.6,38.4,1.0,0.7
409.8,328,468,81.8,58.2,0.8,0.7
360.4,267,407,93.4,46.6,0.9,0.7
172.4,61,201,111.4,28.6,0.8,0.7
297.2,190,330,107.2,32.8,0.9,0.7
242.2,134,274,108.2,31.8,0.9,0.7
382.6,284,424,98.6,41.4,1.0,0.7
165.8,53,193,112.8,27.2,0.8,0.7
182.2,79,219,103.2,36.8,0.9,0.7
514.2,410,550,104.2,35.8,0.9,0.7
323.4,231,371,92.4,47.6,0.9,0.7
153.4,37,177,116.4,23.6,0.7,0.7
400.8,317,457,83.8,56.2,0.8,0.7
400.8,316,456,84.8,55.2,0.8,0.7
528.8,429,569,99.8,40.2,1.0,0.7
297.0,196,336,101.0,39.0,1.0,0.7
551.2,453,593,98.2,41.8,1.0,0.7
311.8,213,353,98.8,41.2,1.0,0.7
153.8,40,180,113.8,26.2,0.8,0.7
327.2,237,377,90.2,49.8,0.9,0.7
395.4,304,444,91.4,48.6,0.9,0.7
537.4,437,577,100.4,39.6,1.0,0.7
399.6,315,455,84.6,55.4,0.8,0.7
241.8,140,280,101.8,38.2,0.9,0.7
592.8,499,639,93.8,46.2,0.9,0.7
536.8,433,573,103.8,36.2,0.9,0.7
410.8,330,470,80.8,59.2,0.8,0.7
322.0,226,366,96.0,44.0,1.0,0.7
312.2,212,352,100.2,39.8,1.0,0.7
403.2,324,464,79.2,60.8,0.7,0.7
578.2,482,622,96.2,43.8,1.0,0.7
308.4,203,343,105.4,34.6,0.9,0.7
187.2,83,223,104.2,35.8,0.9,0.7
262.8,153,293,109.8,30.2,0.8,0.7
207.2,105,245,102.2,37.8,0.9,0.7
254.4,146,286,108.4,31.6,0.9,0.7
403.0,318,458,85.0,55.0,0.8,0.7
342.2,242,382,100.2,39.8,1.0,0.7
517.2,418,558,99.2,40.8,1.0,0.7
456.2,347,487,109.2,30.8,0.8,0.7
396.0,302,442,94.0,46.0,0.9,0.7
241.6,135,275,106.6,33.4,0.9,0.7
364.0,273,413,91.0,49.0,0.9,0.7
569.6,470,610,99.6,40.4,1.0,0.7
597.6,505,645,92.6,47.4,0.9,0.7
570.6,469,609,101.6,38.4,0.9,0.7
285.8,179,319,106.8,33.2,0.9,0.7
457.6,354,494,103.6,36.4,0.9,0.7
498.2,404,544,94.2,45.8,0.9,0.7
268.4,161,301,107.4,32.6,0.9,0.7
322.2,225,365,97.2,42.8,1.0,0.7
362.8,272,412,90.8,49.2,0.9,0.7
362.8,266,406,96.8,43.2,1.0,0.7
220.8,120,260,100.8,39.2,1.0,0.7
151.4,36,176,115.4,24.6,0.8,0.7
488.8,390,530,98.8,41.2,1.0,0.7
254.8,143,283,111.8,28.2,0.8,0.7
401.0,319,459,82.0,58.0,0.8,0.7
529.0,429,569,100.0,40.0,1.0,0.7
597.2,504,644,93.2,46.8,0.9,0.7
176.2,67,207,109.2,30.8,0.8,0.7
574.0,477,617,97.0,43.0,1.0,0.7
291.0,183,323,108.0,32.0,0.9,0.7
192.2,85,225,107.2,32.8,0.9,0.7
152.2,25,165,127.2,12.8,0.6,0.7
493.8,400,540,93.8,46.2,0.9,0.7
400.8,308,448,92.8,47.2,0.9,0.7
486.8,385,525,101.8,38.2,0.9,0.7
297.4,193,333,104.4,35.6,0.9,0.7
264.4,155,295,109.4,30.6,0.8,0.7
312.2,209,349,103.2,36.8,0.9,0.7
289.2,185,325,104.2,35.8,0.9,0.7
154.2,37,177,117.2,22.8,0.7,0.7
181.8,72,212,109.8,30.2,0.8,0.7
182.2,78,218,104.2,35.8,0.9,0.7
342.8,244,384,98.8,41.2,1.0,0.7
182.0,69,209,113.0,27.0,0.8,0.7
489.0,390,530,99.0,41.0,1.0,0.7
405.0,322,462,83.0,57.0,0.8,0.7
556.2,457,597,99.2,40.8,1.0,0.7
400.2,315,455,85.2,54.8,0.8,0.7
316.4,218,358,98.4,41.6,1.0,0.7
222.0,123,263,99.0,41.0,1.0,0.7
590.0,493,633,97.0,43.0,1.0,0.7
201.2,100,240,101.2,38.8,1.0,0.7
593.2,502,642,91.2,48.8,0.9,0.7
492.2,400,540,92.2,47.8,0.9,0.7
583.2,486,626,97.2,42.8,1.0,0.7
308.4,201,341,107.4,32.6,0.9,0.7
358.2,263,403,95.2,44.8,1.0,0.7
558.8,461,601,97.8,42.2,1.0,0.7
158.0,44,184,114.0,26.0,0.8,0.7
217.2,117,257,100.2,39.8,1.0,0.7
392.2,292,432,100.2,39.8,1.0,0.7
283.2,178,318,105.2,34.8,0.9,0.7
267.2,156,296,111.2,28.8,0.8,0.7
542.2,441,581,101.2,38.8,1.0,0.7
326.4,230,370,96.4,43.6,1.0,0.7
402.0,320,460,82.0,58.0,0.8,0.7
163.2,47,187,116.2,23.8,0.7,0.7
312.6,209,349,103.6,36.4,0.9,0.7
289.6,182,322,107.6,32.4,0.9,0.7
410.2,325,465,85.2,54.8,0.8,0.7
590.2,493,633,97.2,42.8,1.0,0.7
498.4,403,543,95.4,44.6,1.0,0.7
311.6,211,351,100.6,39.4,1.0,0.7
402.6,322,462,80.6,59.4,0.8,0.7
358.6,268,408,90.6,49.4,0.9,0.7
171.8,63,203,108.8,31.2,0.9,0.7
202.2,97,237,105.2,34.8,0.9,0.7
232.2,131,271,101.2,38.8,1.0,0.7
581.2,483,623,98.2,41.8,1.0,0.7
172.4,61,201,111.4,28.6,0.8,0.7
369.0,275,415,94.0,46.0,0.9,0.7
409.6,342,482,67.6,72.4,0.6,0.7
258.8,150,290,108.8,31.2,0.9,0.7
466.2,361,501,105.2,34.8,0.9,0.7
410.2,329,469,81.2,58.8,0.8,0.7
400.4,315,455,85.4,54.6,0.8,0.7
203.4,97,237,106.4,33.6,0.9,0.7
312.2,207,347,105.2,34.8,0.9,0.7
172.2,64,204,108.2,31.8,0.9,0.7
517.0,411,551,106.0,34.0,0.9,0.7
537.2,430,570,107.2,32.8,0.9,0.7
317.2,218,358,99.2,40.8,1.0,0.7
351.4,253,393,98.4,41.6,1.0,0.7
151.6,28,168,123.6,16.4,0.6,0.7
307.6,204,344,103.6,36.4,0.9,0.7
568.2,468,608,100.2,39.8,1.0,0.7
383.2,279,419,104.2,35.8,0.9,0.7
363.2,270,410,93.2,46.8,0.9,0.7
538.2,438,578,100.2,39.8,1.0,0.7
528.4,429,569,99.4,40.6,1.0,0.7
290.6,186,326,104.6,35.4,0.9,0.7
358.8,267,407,91.8,48.2,0.9,0.7
282.8,177,317,105.8,34.2,0.9,0.7
591.2,493,633,98.2,41.8,1.0,0.7
561.4,463,603,98.4,41.6,1.0,0.7
232.6,129,269,103.6,36.4,0.9,0.7
564.6,466,606,98.6,41.4,1.0,0.7
316.8,218,358,98.8,41.2,1.0,0.7
204.0,101,241,103.0,37.0,0.9,0.7
584.0,488,628,96.0,44.0,1.0,0.7
171.0,60,200,111.0,29.0,0.8,0.7
172.2,64,204,108.2,31.8,0.9,0.7
327.2,237,377,90.2,49.8,0.9,0.7
594.4,505,645,89.4,50.6,0.9,0.7
172.4,67,207,105.4,34.6,0.9,0.7
267.2,157,297,110.2,29.8,0.8,0.7
489.0,383,523,106.0,34.0,0.9,0.7
167.2,51,191,116.2,23.8,0.7,0.7
573.0,473,613,100.0,40.0,1.0,0.7
183.6,75,215,108.6,31.4,0.9,0.7
537.2,435,575,102.2,37.8,0.9,0.7
