Click_Y,Y_Top,Y_Bottom,Dist_Y_Top,Dist_Y_Bottom
237.19999999999715,153,293,0.601428571428551,0.39857142857144895
370.19999999999715,283,423,0.6228571428571225,0.37714285714287754
175.19999999999715,84,224,0.651428571428551,0.34857142857144896
192.19999999999715,105,245,0.6228571428571225,0.37714285714287754
270.39999999999714,187,327,0.5957142857142652,0.40428571428573473
513.3999999999971,429,569,0.6028571428571224,0.3971428571428776
469.5999999999971,384,524,0.6114285714285509,0.3885714285714491
371.5999999999971,277,417,0.6757142857142652,0.3242857142857348
412.1999999999971,327,467,0.6085714285714078,0.3914285714285922
473.1999999999971,93,233,2.715714285714265,1.7157142857142649
173.39999999999708,93,233,0.5742857142856934,0.4257142857143066
373.59999999999707,278,418,0.682857142857122,0.3171428571428781
303.59999999999707,217,357,0.6185714285714076,0.3814285714285924
371.79999999999706,274,414,0.6985714285714075,0.3014285714285925
487.399999999997,403,543,0.6028571428571216,0.3971428571428784
193.599999999997,105,245,0.6328571428571215,0.3671428571428785
122.59999999999701,44,184,0.5614285714285501,0.43857142857144993
190.799999999997,100,240,0.6485714285714071,0.35142857142859285
258.999999999997,172,312,0.6214285714285499,0.3785714285714501
157.19999999999698,69,209,0.6299999999999784,0.3700000000000216
199.39999999999696,113,253,0.6171428571428355,0.38285714285716455
282.59999999999695,194,334,0.6328571428571211,0.3671428571428789
122.79999999999694,41,181,0.5842857142856924,0.4157142857143076
312.79999999999694,224,364,0.6342857142856925,0.3657142857143076
114.99999999999693,26,166,0.6357142857142638,0.3642857142857362
310.1999999999969,227,367,0.5942857142856923,0.40571428571430773
148.3999999999969,55,195,0.667142857142835,0.33285714285716494
353.9999999999969,273,413,0.5785714285714062,0.42142857142859375
469.59999999999684,377,517,0.6614285714285488,0.33857142857145117
469.59999999999684,386,526,0.5971428571428345,0.40285714285716545
245.79999999999683,170,310,0.5414285714285487,0.4585714285714512
467.7999999999968,381,521,0.6199999999999773,0.38000000000002265
282.7999999999968,196,336,0.6199999999999773,0.38000000000002265
503.9999999999968,417,557,0.6214285714285487,0.3785714285714513
202.1999999999968,111,251,0.6514285714285486,0.3485714285714514
407.79999999999677,324,464,0.5985714285714056,0.4014285714285945
461.79999999999677,374,514,0.6271428571428341,0.3728571428571659
207.39999999999674,120,260,0.624285714285691,0.37571428571430904
353.5999999999967,263,403,0.6471428571428337,0.35285714285716624
322.7999999999967,236,376,0.6199999999999766,0.3800000000000235
158.39999999999668,64,204,0.6742857142856906,0.32571428571430944
236.59999999999667,154,294,0.5899999999999762,0.4100000000000238
270.79999999999666,186,326,0.6057142857142619,0.39428571428573816
333.99999999999665,249,389,0.6071428571428332,0.39285714285716683
174.19999999999663,88,228,0.6157142857142617,0.3842857142857383
196.19999999999663,108,248,0.6299999999999759,0.37000000000002403
120.39999999999662,43,183,0.5528571428571187,0.44714285714288127
120.39999999999662,38,178,0.5885714285714044,0.41142857142859557
397.5999999999966,308,448,0.6399999999999758,0.3600000000000242
350.7999999999966,271,411,0.5699999999999757,0.4300000000000243
372.7999999999966,277,417,0.68428571428569,0.31571428571431
240.7999999999966,160,300,0.5771428571428329,0.42285714285716713
446.39999999999657,356,496,0.6457142857142611,0.3542857142857388
155.39999999999657,64,204,0.6528571428571184,0.3471428571428817
150.39999999999657,61,201,0.638571428571404,0.36142857142859597
283.39999999999657,195,335,0.6314285714285469,0.3685714285714531
256.39999999999657,172,312,0.6028571428571183,0.39714285714288167
505.59999999999656,349,489,1.118571428571404,0.11857142857140397
435.79999999999654,349,489,0.6199999999999753,0.3800000000000247
469.99999999999653,380,520,0.642857142857118,0.3571428571428819
425.99999999999653,336,476,0.642857142857118,0.3571428571428819
214.99999999999653,127,267,0.6285714285714038,0.3714285714285962
298.1999999999965,206,346,0.6585714285714037,0.3414285714285963
151.3999999999965,57,197,0.6742857142856894,0.32571428571431066
384.3999999999965,300,440,0.6028571428571179,0.39714285714288206
302.5999999999965,210,350,0.6614285714285464,0.33857142857145356
351.5999999999965,269,409,0.589999999999975,0.410000000000025
282.7999999999965,196,336,0.6199999999999749,0.3800000000000251
415.7999999999965,332,472,0.5985714285714034,0.4014285714285965
476.7999999999965,394,534,0.5914285714285463,0.4085714285714537
352.9999999999965,268,408,0.607142857142832,0.39285714285716805
485.9999999999965,399,539,0.6214285714285462,0.37857142857145376
121.59999999999644,47,187,0.5328571428571175,0.46714285714288256
368.2,277,417,0.6514285714285714,0.34857142857142864
492.4,407,547,0.6099999999999999,0.3900000000000002
371.59999999999997,275,415,0.6899999999999997,0.3100000000000002
393.59999999999997,305,445,0.6328571428571426,0.3671428571428574
271.79999999999995,180,320,0.6557142857142854,0.3442857142857146
235.99999999999991,153,293,0.5928571428571422,0.40714285714285775
296.9999999999999,206,346,0.6499999999999991,0.3500000000000008
117.19999999999987,29,169,0.6299999999999991,0.3700000000000009
122.39999999999988,37,177,0.6099999999999991,0.39000000000000085
371.59999999999985,280,420,0.6542857142857132,0.34571428571428675
337.1999999999998,251,391,0.6157142857142844,0.38428571428571556
122.79999999999978,36,176,0.6199999999999984,0.38000000000000156
459.7999999999998,375,515,0.6057142857142842,0.39428571428571585
354.7999999999998,267,407,0.6271428571428556,0.3728571428571444
430.39999999999975,343,483,0.6242857142857124,0.3757142857142875
336.39999999999975,249,389,0.6242857142857124,0.3757142857142875
173.39999999999975,89,229,0.6028571428571411,0.3971428571428589
158.99999999999974,71,211,0.6285714285714268,0.3714285714285733
408.19999999999976,318,458,0.6442857142857126,0.3557142857142874
176.19999999999976,91,231,0.6085714285714269,0.3914285714285731
259.39999999999975,172,312,0.6242857142857124,0.3757142857142875
228.59999999999974,141,281,0.6257142857142839,0.37428571428571616
449.7999999999997,360,500,0.6414285714285695,0.35857142857143054
249.79999999999973,167,307,0.5914285714285695,0.40857142857143053
449.9999999999997,363,503,0.6214285714285694,0.3785714285714306
412.1999999999997,326,466,0.6157142857142835,0.3842857142857164
239.1999999999997,156,296,0.5942857142857122,0.4057142857142878
330.1999999999997,243,383,0.6228571428571408,0.3771428571428593
200.3999999999997,113,253,0.6242857142857121,0.3757142857142879
370.5999999999997,278,418,0.6614285714285691,0.33857142857143085
399.79999999999967,316,456,0.5985714285714262,0.4014285714285738
160.39999999999964,73,213,0.6242857142857117,0.37571428571428833
509.39999999999964,421,561,0.6314285714285688,0.36857142857143116
328.39999999999964,242,382,0.6171428571428546,0.38285714285714545
124.59999999999962,38,178,0.6185714285714259,0.3814285714285741
468.5999999999996,382,522,0.6185714285714259,0.3814285714285741
356.5999999999996,267,407,0.6399999999999973,0.3600000000000027
342.1999999999996,254,394,0.6299999999999971,0.37000000000000294
370.1999999999996,275,415,0.679999999999997,0.32000000000000295
320.79999999999956,234,374,0.6199999999999969,0.38000000000000317
258.99999999999955,174,314,0.6071428571428539,0.3928571428571461
352.99999999999955,263,403,0.6428571428571396,0.35714285714286037
150.19999999999953,61,201,0.6371428571428538,0.3628571428571462
145.19999999999953,53,193,0.6585714285714253,0.34142857142857475
173.19999999999953,77,217,0.6871428571428538,0.31285714285714616
353.19999999999953,266,406,0.6228571428571396,0.3771428571428605
447.19999999999953,361,501,0.6157142857142824,0.3842857142857176
476.3999999999995,391,531,0.6099999999999965,0.3900000000000034
381.9999999999995,299,439,0.5928571428571392,0.4071428571428608
260.9999999999995,172,312,0.635714285714282,0.36428571428571793
407.1999999999995,320,460,0.6228571428571391,0.3771428571428609
309.1999999999995,221,361,0.6299999999999962,0.3700000000000037
469.79999999999944,376,516,0.669999999999996,0.33000000000000396
215.3999999999994,129,269,0.6171428571428529,0.38285714285714706
200.9999999999994,112,252,0.6357142857142815,0.36428571428571854
151.1999999999994,62,202,0.6371428571428528,0.3628571428571472
346.3999999999994,256,396,0.6457142857142815,0.35428571428571853
346.3999999999994,258,398,0.6314285714285672,0.36857142857143277
294.3999999999994,204,344,0.6457142857142815,0.35428571428571853
489.5999999999994,400,540,0.6399999999999957,0.3600000000000043
115.19999999999936,26,166,0.6371428571428526,0.36285714285714743
370.79999999999933,286,426,0.6057142857142809,0.39428571428571907
424.79999999999933,340,480,0.6057142857142809,0.39428571428571907
237.79999999999933,157,297,0.5771428571428524,0.42285714285714765
237.79999999999933,158,298,0.5699999999999952,0.43000000000000477
237.79999999999933,148,288,0.6414285714285667,0.35857142857143337
514.9999999999993,427,567,0.6285714285714237,0.3714285714285763
371.9999999999993,284,424,0.6285714285714237,0.3714285714285763
262.9999999999993,176,316,0.6214285714285666,0.37857142857143344
193.1999999999993,107,247,0.6157142857142808,0.3842857142857192
303.7999999999993,215,355,0.6342857142857091,0.36571428571429093
216.99999999999926,128,268,0.6357142857142805,0.36428571428571954
252.59999999999923,168,308,0.6042857142857088,0.39571428571429124
122.59999999999923,37,177,0.6114285714285659,0.3885714285714341
238.19999999999922,158,298,0.5728571428571373,0.4271428571428627
332.1999999999992,244,384,0.6299999999999942,0.37000000000000577
217.79999999999916,126,266,0.6557142857142797,0.3442857142857203
513.7999999999992,430,570,0.5985714285714225,0.40142857142857746
401.99999999999915,315,455,0.6214285714285653,0.37857142857143466
298.19999999999914,209,349,0.637142857142851,0.36285714285714904
171.39999999999912,77,217,0.674285714285708,0.32571428571429195
425.5999999999991,340,480,0.6114285714285651,0.3885714285714349
196.19999999999908,109,249,0.6228571428571362,0.3771428571428637
480.1999999999991,387,527,0.6657142857142792,0.33428571428572085
246.19999999999908,163,303,0.5942857142857078,0.4057142857142923
241.19999999999908,155,295,0.6157142857142791,0.38428571428572084
158.19999999999908,65,205,0.6657142857142792,0.33428571428572085
174.39999999999907,91,231,0.5957142857142791,0.40428571428572097
518.3999999999991,429,569,0.6385714285714219,0.3614285714285781
190.39999999999907,97,237,0.6671428571428505,0.3328571428571495
150.99999999999906,59,199,0.6571428571428505,0.3428571428571496
123.99999999999905,40,180,0.5999999999999932,0.4000000000000068
275.199999999999,186,326,0.6371428571428501,0.3628571428571498
430.799999999999,342,482,0.634285714285707,0.36571428571429293
197.99999999999898,112,252,0.614285714285707,0.385714285714293
470.19999999999897,382,522,0.6299999999999926,0.3700000000000074
203.19999999999897,117,257,0.6157142857142783,0.38428571428572167
286.39999999999895,194,334,0.6599999999999925,0.34000000000000746
419.39999999999895,332,472,0.6242857142857068,0.37571428571429316
502.59999999999894,412,552,0.6471428571428496,0.3528571428571504
388.59999999999894,302,442,0.618571428571421,0.381428571428579
229.1999999999989,142,282,0.6228571428571351,0.37714285714286494
508.1999999999989,425,565,0.5942857142857065,0.4057142857142935
508.1999999999989,423,563,0.6085714285714208,0.39142857142857923
353.3999999999989,271,411,0.5885714285714206,0.4114285714285793
121.59999999999889,41,181,0.5757142857142777,0.42428571428572226
405.5999999999989,318,458,0.6257142857142778,0.37428571428572227
281.19999999999885,189,329,0.6585714285714204,0.34142857142857963
172.19999999999885,80,220,0.6585714285714204,0.34142857142857963
509.19999999999885,422,562,0.6228571428571347,0.37714285714286533
237.39999999999884,147,287,0.6457142857142775,0.3542857142857226
172.99999999999883,93,233,0.5714285714285631,0.4285714285714369
258.99999999999886,174,314,0.607142857142849,0.39285714285715095
240.19999999999885,158,298,0.587142857142849,0.4128571428571511
225.79999999999885,139,279,0.6199999999999918,0.3800000000000082
301.39999999999884,211,351,0.6457142857142775,0.3542857142857226
355.39999999999884,269,409,0.6171428571428489,0.38285714285715117
515.9999999999989,428,568,0.6285714285714205,0.37142857142857955
497.19999999999885,411,551,0.6157142857142776,0.3842857142857225
371.39999999999884,282,422,0.6385714285714202,0.3614285714285797
399.39999999999884,310,450,0.6385714285714202,0.3614285714285797
199.9999999999988,111,251,0.6357142857142772,0.3642857142857228
283.1999999999988,195,335,0.6299999999999913,0.3700000000000086
293.79999999999876,203,343,0.6485714285714197,0.3514285714285803
417.99999999999875,143,283,1.9642857142857053,0.9642857142857053
228.19999999999874,143,283,0.6085714285714195,0.39142857142858045
507.1999999999987,423,563,0.601428571428562,0.398571428571438
124.19999999999868,37,177,0.6228571428571335,0.37714285714286655
340.39999999999867,252,392,0.6314285714285619,0.3685714285714381
505.59999999999866,420,560,0.6114285714285619,0.38857142857143817
114.79999999999865,29,169,0.6128571428571332,0.3871428571428668
417.7999999999987,330,470,0.6271428571428479,0.3728571428571521
390.7999999999987,304,444,0.6199999999999908,0.3800000000000093
231.39999999999867,144,284,0.6242857142857048,0.3757142857142952
355.59999999999866,265,405,0.6471428571428476,0.3528571428571524
217.79999999999865,128,268,0.6414285714285618,0.35857142857143826
207.99999999999864,124,264,0.5999999999999902,0.40000000000000974
452.1999999999986,369,509,0.5942857142857044,0.4057142857142955
239.3999999999986,149,289,0.6457142857142758,0.3542857142857242
147.5999999999986,55,195,0.6614285714285615,0.33857142857143857
472.5999999999986,385,525,0.6257142857142757,0.37428571428572427
413.19999999999857,328,468,0.6085714285714183,0.3914285714285817
476.39999999999856,389,529,0.624285714285704,0.37571428571429605
353.59999999999854,270,410,0.5971428571428468,0.40285714285715324
409.59999999999854,325,465,0.6042857142857039,0.3957142857142961
117.79999999999853,29,169,0.6342857142857038,0.3657142857142962
236.99999999999852,148,288,0.6357142857142751,0.3642857142857248
236.99999999999852,153,293,0.5999999999999894,0.40000000000001057
520.9999999999984,435,575,0.6142857142857029,0.38571428571429706
323.1999999999984,236,376,0.6228571428571315,0.3771428571428686
370.3999999999984,275,415,0.68142857142856,0.3185714285714401
285.99999999999835,196,336,0.6428571428571311,0.3571428571428689
121.59999999999832,36,176,0.6114285714285594,0.3885714285714406
422.5999999999983,335,475,0.6257142857142737,0.3742857142857263
238.19999999999828,156,296,0.5871428571428449,0.41285714285715513
210.19999999999828,123,263,0.6228571428571306,0.3771428571428694
280.79999999999825,190,330,0.648571428571416,0.3514285714285839
417.79999999999825,333,473,0.6057142857142732,0.3942857142857268
500.99999999999824,416,556,0.6071428571428445,0.39285714285715545
170.99999999999824,81,221,0.6428571428571302,0.35714285714286975
471.99999999999824,383,523,0.6357142857142731,0.36428571428572687
280.99999999999824,192,332,0.6357142857142731,0.36428571428572687
334.99999999999824,251,391,0.5999999999999874,0.40000000000001257
329.99999999999824,241,381,0.6357142857142731,0.36428571428572687
216.19999999999823,125,265,0.6514285714285588,0.34857142857144124
443.1999999999982,356,496,0.6228571428571302,0.3771428571428698
513.7999999999982,430,570,0.5985714285714161,0.40142857142858396
420.99999999999824,329,469,0.6571428571428446,0.34285714285715546
437.1999999999982,350,490,0.6228571428571302,0.3771428571428698
351.1999999999982,262,402,0.6371428571428445,0.36285714285715553
356.3999999999982,269,409,0.6242857142857016,0.3757142857142985
507.5999999999982,421,561,0.6185714285714158,0.3814285714285843
518.1999999999982,434,574,0.6014285714285588,0.39857142857144123
152.19999999999823,62,202,0.6442857142857016,0.35571428571429836
307.7999999999982,220,360,0.6271428571428442,0.37285714285715577
307.7999999999982,219,359,0.6342857142857014,0.36571428571429865
188.99999999999818,97,237,0.6571428571428442,0.34285714285715585
125.19999999999817,43,183,0.5871428571428441,0.4128571428571559
193.39999999999816,108,248,0.6099999999999869,0.39000000000001317
393.59999999999815,304,444,0.6399999999999868,0.36000000000001325
159.79999999999814,74,214,0.6128571428571296,0.38714285714287044
375.9999999999981,291,431,0.6071428571428438,0.3928571428571563
370.9999999999981,286,426,0.6071428571428438,0.3928571428571563
239.1999999999981,155,295,0.601428571428558,0.39857142857144207
198.1999999999981,114,254,0.601428571428558,0.39857142857144207
145.1999999999981,52,192,0.6657142857142723,0.3342857142857278
434.1999999999981,346,486,0.6299999999999866,0.3700000000000135
517.399999999998,433,573,0.6028571428571289,0.3971428571428711
287.59999999999803,198,338,0.6399999999999859,0.36000000000001403
329.799999999998,243,383,0.6199999999999859,0.3800000000000141
357.799999999998,271,411,0.6199999999999859,0.3800000000000141
191.79999999999802,102,242,0.6414285714285572,0.3585714285714427
328.799999999998,241,381,0.627142857142843,0.372857142857157
489.399999999998,402,542,0.6242857142856999,0.3757142857143001
236.399999999998,149,289,0.6242857142856999,0.3757142857143001
401.599999999998,313,453,0.6328571428571284,0.3671428571428716
370.79999999999797,280,420,0.648571428571414,0.35142857142858597
301.79999999999797,211,351,0.648571428571414,0.35142857142858597
379.99999999999795,293,433,0.6214285714285568,0.3785714285714432
499.19999999999794,412,552,0.6228571428571281,0.3771428571428718
344.7999999999979,258,398,0.619999999999985,0.38000000000001494
250.9999999999979,167,307,0.599999999999985,0.400000000000015
378.9999999999979,291,431,0.6285714285714136,0.37142857142858643
241.19999999999789,157,297,0.6014285714285563,0.3985714285714437
506.79999999999785,422,562,0.6057142857142703,0.3942857142857296
407.99999999999784,318,458,0.6428571428571275,0.3571428571428726
384.99999999999784,299,439,0.6142857142856989,0.38571428571430116
158.99999999999784,64,204,0.6785714285714132,0.3214285714285869
442.99999999999784,355,495,0.6285714285714131,0.3714285714285869
124.99999999999784,40,180,0.6071428571428417,0.3928571428571583
215.99999999999784,126,266,0.6428571428571275,0.3571428571428726
318.19999999999783,229,369,0.6371428571428416,0.36285714285715837
242.39999999999782,161,301,0.5814285714285559,0.41857142857144414
328.3999999999978,242,382,0.6171428571428416,0.38285714285715844
215.39999999999782,128,268,0.6242857142856987,0.3757142857143013
210.39999999999782,122,262,0.6314285714285558,0.36857142857144415
494.3999999999978,405,545,0.638571428571413,0.36142857142858703
471.3999999999978,385,525,0.6171428571428416,0.38285714285715844
461.5999999999978,374,514,0.62571428571427,0.37428571428572993
237.19999999999777,147,287,0.6442857142856984,0.35571428571430164
417.1999999999978,332,472,0.6085714285714127,0.39142857142858734
386.39999999999776,300,440,0.6171428571428411,0.3828571428571588
519.3999999999977,434,574,0.6099999999999836,0.3900000000000164
500.5999999999977,414,554,0.6185714285714121,0.38142857142858794
418.7999999999977,333,473,0.6128571428571263,0.3871428571428737
408.99999999999767,325,465,0.5999999999999833,0.4000000000000166
284.59999999999764,195,335,0.6399999999999831,0.3600000000000169
284.59999999999764,198,338,0.6185714285714117,0.3814285714285883
270.1999999999976,178,318,0.6585714285714115,0.34142857142858857
519.3999999999976,432,572,0.6242857142856971,0.37571428571430293
114.99999999999756,30,170,0.6071428571428397,0.39285714285716034
506.9999999999976,420,560,0.6214285714285543,0.3785714285714456
342.1999999999976,252,392,0.6442857142856971,0.35571428571430286
158.3999999999976,65,205,0.6671428571428399,0.33285714285716006
483.3999999999976,397,537,0.6171428571428399,0.38285714285716005
385.5999999999976,300,440,0.6114285714285541,0.3885714285714459
426.19999999999754,339,479,0.6228571428571253,0.3771428571428747
313.19999999999754,225,365,0.6299999999999825,0.37000000000001754
193.39999999999753,109,249,0.6028571428571252,0.3971428571428748
233.99999999999753,147,287,0.6214285714285538,0.3785714285714462
517.9999999999975,430,570,0.6285714285714107,0.3714285714285893
208.59999999999746,123,263,0.6114285714285533,0.38857142857144666
509.59999999999746,421,561,0.6328571428571248,0.36714285714287526
499.79999999999745,412,552,0.6271428571428389,0.37285714285716104
322.99999999999744,230,370,0.664285714285696,0.335714285714304
386.19999999999743,301,441,0.6085714285714102,0.3914285714285898
510.3999999999974,425,565,0.6099999999999816,0.39000000000001844
270.9999999999974,179,319,0.6571428571428385,0.3428571428571615
121.59999999999735,35,175,0.6185714285714097,0.3814285714285903
204.79999999999734,116,256,0.6342857142856952,0.3657142857143047
384.79999999999734,296,436,0.6342857142856952,0.3657142857143047
221.79999999999734,134,274,0.6271428571428381,0.37285714285716187
221.79999999999734,134,274,0.6271428571428381,0.37285714285716187
512.7999999999973,428,568,0.6057142857142667,0.3942857142857333
507.79999999999734,423,563,0.6057142857142667,0.3942857142857333
299.9999999999973,208,348,0.657142857142838,0.34285714285716196
398.9999999999973,313,453,0.6142857142856952,0.38571428571430477
439.5999999999973,216,356,1.5971428571428379,0.5971428571428378
304.7999999999973,216,356,0.6342857142856949,0.36571428571430514
406.99999999999727,321,461,0.6142857142856948,0.3857142857143052
323.99999999999727,237,377,0.6214285714285519,0.37857142857144804
422.99999999999727,336,476,0.6214285714285519,0.37857142857144804
199.19999999999726,114,254,0.608571428571409,0.391428571428591
369.39999999999725,275,415,0.6742857142856946,0.3257142857143054
385.59999999999724,88,228,2.125714285714266,1.125714285714266
175.79999999999723,88,228,0.6271428571428374,0.37285714285716265
282.9999999999972,197,337,0.6142857142856943,0.3857142857143056
189.99999999999721,103,243,0.6214285714285516,0.3785714285714485
490.9999999999972,402,542,0.6357142857142658,0.3642857142857342
157.1999999999972,68,208,0.6371428571428371,0.3628571428571628
173.3999999999972,89,229,0.6028571428571228,0.3971428571428772
150.3999999999972,63,203,0.6242857142856942,0.37571428571430576
477.3999999999972,391,531,0.6171428571428371,0.38285714285716294
407.99999999999716,322,462,0.614285714285694,0.385714285714306
455.19999999999715,368,508,0.6228571428571225,0.37714285714287754
376.39999999999714,290,430,0.6171428571428367,0.3828571428571633
495.5999999999971,410,550,0.6114285714285509,0.3885714285714491
271.1999999999971,180,320,0.6514285714285506,0.34857142857144935
142.19999999999706,52,192,0.6442857142856933,0.3557142857143067
457.1999999999971,373,513,0.6014285714285507,0.39857142857144934
380.3999999999971,294,434,0.6171428571428362,0.3828571428571637
434.3999999999971,345,485,0.6385714285714077,0.3614285714285923
387.59999999999707,300,440,0.6257142857142648,0.37428571428573526
333.79999999999706,246,386,0.6271428571428361,0.37285714285716387
189.99999999999704,98,238,0.657142857142836,0.34285714285716395
400.599999999997,315,455,0.6114285714285501,0.38857142857144994
306.199999999997,217,357,0.6371428571428356,0.36285714285716447
227.19999999999695,141,281,0.6157142857142639,0.3842857142857361
417.199999999997,333,473,0.6014285714285498,0.39857142857145017
280.39999999999696,191,331,0.6385714285714069,0.36142857142859314
285.59999999999695,199,339,0.6185714285714068,0.3814285714285932
211.79999999999694,122,262,0.6414285714285496,0.3585714285714504
467.3999999999969,377,517,0.6457142857142636,0.35428571428573635
397.9999999999969,310,450,0.6285714285714062,0.37142857142859376
505.19999999999686,414,554,0.651428571428549,0.34857142857145096
209.19999999999686,121,261,0.6299999999999776,0.3700000000000224
300.19999999999686,211,351,0.6371428571428347,0.36285714285716525
419.39999999999685,330,470,0.638571428571406,0.3614285714285939
285.59999999999684,198,338,0.6257142857142631,0.37428571428573687
353.7999999999968,263,403,0.6485714285714059,0.35142857142859407
239.3999999999968,150,290,0.6385714285714057,0.3614285714285943
516.5999999999967,431,571,0.611428571428548,0.38857142857145194
482.1999999999967,397,537,0.6085714285714049,0.39142857142859505
406.1999999999967,317,457,0.6371428571428335,0.36285714285716647
446.79999999999666,358,498,0.6342857142856904,0.3657142857143096
231.99999999999665,142,282,0.6428571428571189,0.3571428571428811
334.19999999999663,244,384,0.6442857142856903,0.35571428571430974
504.3999999999966,415,555,0.6385714285714045,0.3614285714285955
509.5999999999966,426,566,0.597142857142833,0.40285714285716706
277.7999999999966,188,328,0.6414285714285471,0.35857142857145285
222.9999999999966,137,277,0.6142857142856899,0.3857142857143101
159.19999999999658,71,211,0.6299999999999756,0.3700000000000244
443.1999999999966,355,495,0.6299999999999756,0.3700000000000244
157.19999999999658,69,209,0.6299999999999756,0.3700000000000244
199.39999999999657,115,255,0.6028571428571183,0.39714285714288167
145.39999999999657,54,194,0.6528571428571184,0.3471428571428817
192.59999999999656,104,244,0.6328571428571182,0.36714285714288175
481.59999999999656,396,536,0.6114285714285468,0.38857142857145316
443.79999999999654,358,498,0.6128571428571181,0.3871428571428818
319.99999999999653,231,371,0.6357142857142609,0.364285714285739
509.99999999999653,426,566,0.5999999999999752,0.4000000000000248
455.5999999999965,365,505,0.6471428571428322,0.35285714285716785
509.5999999999965,422,562,0.6257142857142607,0.3742857142857393
145.19999999999646,54,194,0.6514285714285462,0.34857142857145385
367.19999999999646,298,438,0.494285714285689,0.505714285714311
383.39999999999645,298,438,0.6099999999999747,0.3900000000000253
272.59999999999644,180,320,0.661428571428546,0.338571428571454
371.59999999999644,288,428,0.5971428571428318,0.4028571428571683
432.59999999999644,342,482,0.6471428571428317,0.3528571428571683
422.79999999999643,336,476,0.6199999999999745,0.3800000000000255
282.79999999999643,190,330,0.6628571428571174,0.33714285714288267
238.79999999999643,158,298,0.5771428571428316,0.42285714285716836
504.3999999999964,417,557,0.6242857142856886,0.3757142857143115
394.99999999999636,307,447,0.6285714285714026,0.3714285714285974
353.99999999999636,270,410,0.599999999999974,0.400000000000026
323.19999999999635,236,376,0.6228571428571168,0.3771428571428832
333.7999999999963,244,384,0.6414285714285451,0.3585714285714549
121.79999999999632,42,182,0.5699999999999736,0.4300000000000263
355.0,273,413,0.5857142857142857,0.4142857142857143
172.2,80,220,0.6585714285714285,0.3414285714285715
226.2,139,279,0.6228571428571428,0.3771428571428572
172.2,77,217,0.6799999999999999,0.32000000000000006
271.2,180,320,0.6514285714285714,0.34857142857142864
116.39999999999998,25,165,0.6528571428571427,0.3471428571428573
121.59999999999998,38,178,0.597142857142857,0.402857142857143
518.6,434,574,0.6042857142857144,0.3957142857142856
424.2,339,479,0.6085714285714285,0.3914285714285715
194.39999999999998,104,244,0.6457142857142856,0.3542857142857144
327.4,236,376,0.6528571428571427,0.3471428571428573
374.59999999999997,286,426,0.6328571428571426,0.3671428571428574
355.79999999999995,264,404,0.6557142857142854,0.3442857142857146
241.39999999999992,157,297,0.6028571428571423,0.3971428571428577
302.3999999999999,210,350,0.6599999999999995,0.3400000000000006
210.39999999999992,122,262,0.6314285714285709,0.36857142857142916
329.5999999999999,241,381,0.6328571428571422,0.36714285714285777
383.5999999999999,298,438,0.6114285714285708,0.38857142857142923
307.5999999999999,221,361,0.6185714285714279,0.38142857142857206
335.5999999999999,248,388,0.6257142857142851,0.37428571428571494
158.7999999999999,73,213,0.6128571428571421,0.3871428571428579
158.7999999999999,75,215,0.5985714285714279,0.40142857142857213
471.7999999999999,383,523,0.6342857142857136,0.36571428571428644
407.7999999999999,320,460,0.6271428571428564,0.3728571428571436
274.9999999999999,188,328,0.6214285714285707,0.3785714285714294
309.1999999999999,220,360,0.6371428571428562,0.36285714285714377
122.39999999999986,36,176,0.6171428571428562,0.38285714285714384
171.39999999999986,81,221,0.6457142857142847,0.35428571428571526
431.99999999999983,347,487,0.6071428571428559,0.39285714285714407
397.5999999999998,307,447,0.6471428571428557,0.3528571428571443
504.7999999999998,416,556,0.6342857142857128,0.36571428571428727
494.9999999999998,409,549,0.6142857142857127,0.38571428571428734
394.19999999999976,306,446,0.6299999999999983,0.3700000000000017
416.19999999999976,327,467,0.6371428571428555,0.36285714285714454
507.19999999999976,425,565,0.5871428571428554,0.4128571428571446
260.19999999999976,175,315,0.6085714285714269,0.3914285714285731
493.19999999999976,408,548,0.6085714285714269,0.3914285714285731
443.7999999999997,358,498,0.6128571428571409,0.38714285714285906
381.7999999999997,298,438,0.5985714285714266,0.40142857142857336
488.9999999999997,401,541,0.6285714285714266,0.37142857142857344
383.1999999999997,294,434,0.637142857142855,0.362857142857145
330.1999999999997,242,382,0.6299999999999979,0.3700000000000021
432.3999999999997,348,488,0.6028571428571406,0.39714285714285935
518.3999999999996,435,575,0.5957142857142831,0.40428571428571686
348.5999999999996,261,401,0.625714285714283,0.37428571428571694
277.5999999999996,188,328,0.6399999999999973,0.3600000000000027
197.7999999999996,111,251,0.6199999999999972,0.3800000000000028
170.7999999999996,78,218,0.6628571428571401,0.3371428571428599
519.7999999999996,434,574,0.6128571428571401,0.3871428571428599
419.9999999999996,329,469,0.6499999999999971,0.35000000000000286
193.9999999999996,106,246,0.6285714285714258,0.3714285714285743
142.1999999999996,54,194,0.6299999999999971,0.37000000000000294
158.39999999999958,68,208,0.6457142857142827,0.3542857142857173
430.59999999999957,344,484,0.6185714285714254,0.3814285714285745
217.59999999999957,126,266,0.6542857142857113,0.3457142857142888
273.59999999999957,188,328,0.6114285714285683,0.3885714285714317
295.59999999999957,203,343,0.6614285714285684,0.33857142857143163
324.79999999999956,240,380,0.6057142857142825,0.39428571428571746
