Click_Y,Y_Top,Y_Bottom,Dist_Y_Top,Dist_Y_Bottom,Accuracy,Gap
545.8,452.0,592.0,93.8,46.2,0.8834,0.7
227.0,121.0,261.0,106.0,34.0,0.7778,0.7
574.0,480.0,620.0,94.0,46.0,0.8888,0.7
312.2,206.0,346.0,106.2,33.8,0.7722,0.7
347.2,250.0,390.0,97.2,42.8,0.9778,0.7
579.2,486.0,626.0,93.2,46.8,0.8666,0.7
220.4,109.0,249.0,111.4,28.6,0.6278,0.7
272.2,172.0,312.0,100.2,39.8,0.9388,0.7
162.8,28.0,168.0,134.8,5.2,-0.0222,0.7
175.2,49.0,189.0,126.2,13.8,0.2166,0.7
516.4,416.0,556.0,100.4,39.6,0.9334,0.7
246.6,136.0,276.0,110.6,29.4,0.65,0.7
347.2,257.0,397.0,90.2,49.8,0.7834,0.7
210.2,94.0,234.0,116.2,23.8,0.4944,0.7
161.8,25.0,165.0,136.8,3.2,-0.0778,0.7
319.8,234.0,374.0,85.8,54.2,0.6612,0.7
410.8,330.0,470.0,80.8,59.2,0.5222,0.7
169.0,45.0,185.0,124.0,16.0,0.2778,0.7
567.0,473.0,613.0,94.0,46.0,0.8888,0.7
215.2,97.0,237.0,118.2,21.8,0.4388,0.7
326.8,237.0,377.0,89.8,50.2,0.7722,0.7
317.0,232.0,372.0,85.0,55.0,0.6388,0.7
584.2,504.0,644.0,80.2,59.8,0.5056,0.7
407.4,334.0,474.0,73.4,66.6,0.3166,0.7
181.4,61.0,201.0,120.4,19.6,0.3778,0.7
458.6,348.0,488.0,110.6,29.4,0.65,0.7
272.2,155.0,295.0,117.2,22.8,0.4666,0.7
578.8,490.0,630.0,88.8,51.2,0.7444,0.7
553.8,454.0,594.0,99.8,40.2,0.95,0.7
359.0,150.0,290.0,209.0,-69.0,-2.0834,0.7
269.2,150.0,290.0,119.2,20.8,0.4112,0.7
488.8,397.0,537.0,91.8,48.2,0.8278,0.7
488.8,393.0,533.0,95.8,44.2,0.9388,0.7
191.8,71.0,211.0,120.8,19.2,0.3666,0.7
517.0,411.0,551.0,106.0,34.0,0.7778,0.7
410.2,337.0,477.0,73.2,66.8,0.3112,0.7
356.2,269.0,409.0,87.2,52.8,0.7,0.7
489.2,382.0,522.0,107.2,32.8,0.7444,0.7
575.0,485.0,625.0,90.0,50.0,0.7778,0.7
412.2,346.0,486.0,66.2,73.8,0.1166,0.7
187.4,69.0,209.0,118.4,21.6,0.4334,0.7
512.4,411.0,551.0,101.4,38.6,0.9056,0.7
408.6,334.0,474.0,74.6,65.4,0.35,0.7
219.6,107.0,247.0,112.6,27.4,0.5944,0.7
394.2,304.0,444.0,90.2,49.8,0.7834,0.7
347.4,256.0,396.0,91.4,48.6,0.8166,0.7
162.4,33.0,173.0,129.4,10.6,0.1278,0.7
459.0,354.0,494.0,105.0,35.0,0.8056,0.7
580.0,486.0,626.0,94.0,46.0,0.8888,0.7
410.6,328.0,468.0,82.6,57.4,0.5722,0.7
206.8,93.0,233.0,113.8,26.2,0.5612,0.7
162.2,34.0,174.0,128.2,11.8,0.1612,0.7
507.0,406.0,546.0,101.0,39.0,0.9166,0.7
477.6,365.0,505.0,112.6,27.4,0.5944,0.7
408.0,334.0,474.0,74.0,66.0,0.3334,0.7
192.0,70.0,210.0,122.0,18.0,0.3334,0.7
211.4,97.0,237.0,114.4,25.6,0.5444,0.7
489.0,389.0,529.0,100.0,40.0,0.9444,0.7
212.0,104.0,244.0,108.0,32.0,0.7222,0.7
537.2,438.0,578.0,99.2,40.8,0.9666,0.7
189.4,74.0,214.0,115.4,24.6,0.5166,0.7
357.0,272.0,412.0,85.0,55.0,0.6388,0.7
490.0,402.0,542.0,88.0,52.0,0.7222,0.7
305.2,193.0,333.0,112.2,27.8,0.6056,0.7
322.2,236.0,376.0,86.2,53.8,0.6722,0.7
397.8,312.0,452.0,85.8,54.2,0.6612,0.7
323.8,235.0,375.0,88.8,51.2,0.7444,0.7
358.0,270.0,410.0,88.0,52.0,0.7222,0.7
398.6,306.0,446.0,92.6,47.4,0.85,0.7
409.2,334.0,474.0,75.2,64.8,0.3666,0.7
175.2,49.0,189.0,126.2,13.8,0.2166,0.7
216.4,103.0,243.0,113.4,26.6,0.5722,0.7
462.6,353.0,493.0,109.6,30.4,0.6778,0.7
502.6,405.0,545.0,97.6,42.4,0.9888,0.7
406.6,343.0,483.0,63.6,76.4,0.0444,0.7
387.0,285.0,425.0,102.0,38.0,0.8888,0.7
267.6,151.0,291.0,116.6,23.4,0.4834,0.7
221.8,115.0,255.0,106.8,33.2,0.7556,0.7
212.2,99.0,239.0,113.2,26.8,0.5778,0.7
408.0,343.0,483.0,65.0,75.0,0.0834,0.7
554.2,457.0,597.0,97.2,42.8,0.9778,0.7
513.4,418.0,558.0,95.4,44.6,0.9278,0.7
547.6,449.0,589.0,98.6,41.4,0.9834,0.7
384.8,289.0,429.0,95.8,44.2,0.9388,0.7
163.8,27.0,167.0,136.8,3.2,-0.0778,0.7
346.6,251.0,391.0,95.6,44.4,0.9334,0.7
312.2,205.0,345.0,107.2,32.8,0.7444,0.7
475.0,369.0,509.0,106.0,34.0,0.7778,0.7
257.2,143.0,283.0,114.2,25.8,0.55,0.7
517.2,414.0,554.0,103.2,36.8,0.8556,0.7
352.8,266.0,406.0,86.8,53.2,0.6888,0.7
191.0,72.0,212.0,119.0,21.0,0.4166,0.7
407.8,339.0,479.0,68.8,71.2,0.1888,0.7
353.4,262.0,402.0,91.4,48.6,0.8166,0.7
214.4,96.0,236.0,118.4,21.6,0.4334,0.7
181.8,67.0,207.0,114.8,25.2,0.5334,0.7
221.8,113.0,253.0,108.8,31.2,0.7,0.7
537.2,485.0,625.0,52.2,87.8,-0.2722,0.7
577.8,485.0,625.0,92.8,47.2,0.8556,0.7
269.8,153.0,293.0,116.8,23.2,0.4778,0.7
216.8,108.0,248.0,108.8,31.2,0.7,0.7
207.2,95.0,235.0,112.2,27.8,0.6056,0.7
537.0,430.0,570.0,107.0,33.0,0.75,0.7
317.2,217.0,357.0,100.2,39.8,0.9388,0.7
317.2,217.0,357.0,100.2,39.8,0.9388,0.7
487.4,388.0,528.0,99.4,40.6,0.9612,0.7
402.6,318.0,458.0,84.6,55.4,0.6278,0.7
577.6,486.0,626.0,91.6,48.4,0.8222,0.7
521.6,424.0,564.0,97.6,42.4,0.9888,0.7
486.8,387.0,527.0,99.8,40.2,0.95,0.7
310.0,204.0,344.0,106.0,34.0,0.7778,0.7
475.0,368.0,508.0,107.0,33.0,0.75,0.7
172.2,51.0,191.0,121.2,18.8,0.3556,0.7
176.4,56.0,196.0,120.4,19.6,0.3778,0.7
246.4,138.0,278.0,108.4,31.6,0.7112,0.7
197.2,79.0,219.0,118.2,21.8,0.4388,0.7
399.0,305.0,445.0,94.0,46.0,0.8888,0.7
182.0,67.0,207.0,115.0,25.0,0.5278,0.7
191.8,77.0,217.0,114.8,25.2,0.5334,0.7
346.8,250.0,390.0,96.8,43.2,0.9666,0.7
462.4,348.0,488.0,114.4,25.6,0.5444,0.7
579.0,490.0,630.0,89.0,51.0,0.75,0.7
574.0,481.0,621.0,93.0,47.0,0.8612,0.7
305.0,187.0,327.0,118.0,22.0,0.4444,0.7
166.8,38.0,178.0,128.8,11.2,0.1444,0.7
586.2,495.0,635.0,91.2,48.8,0.8112,0.7
489.2,378.0,518.0,111.2,28.8,0.6334,0.7
197.2,84.0,224.0,113.2,26.8,0.5778,0.7
317.2,217.0,357.0,100.2,39.8,0.9388,0.7
582.8,494.0,634.0,88.8,51.2,0.7444,0.7
270.0,161.0,301.0,109.0,31.0,0.6944,0.7
410.2,335.0,475.0,75.2,64.8,0.3666,0.7
410.2,331.0,471.0,79.2,60.8,0.4778,0.7
471.2,362.0,502.0,109.2,30.8,0.6888,0.7
398.0,315.0,455.0,83.0,57.0,0.5834,0.7
180.0,61.0,201.0,119.0,21.0,0.4166,0.7
408.0,334.0,474.0,74.0,66.0,0.3334,0.7
536.0,436.0,576.0,100.0,40.0,0.9444,0.7
536.0,438.0,578.0,98.0,42.0,1.0,0.7
217.0,108.0,248.0,109.0,31.0,0.6944,0.7
162.2,25.0,165.0,137.2,2.8,-0.0888,0.7
458.8,357.0,497.0,101.8,38.2,0.8944,0.7
269.4,151.0,291.0,118.4,21.6,0.4334,0.7
211.8,96.0,236.0,115.8,24.2,0.5056,0.7
488.8,391.0,531.0,97.8,42.2,0.9944,0.7
494.0,401.0,541.0,93.0,47.0,0.8612,0.7
516.0,409.0,549.0,107.0,33.0,0.75,0.7
517.0,411.0,551.0,106.0,34.0,0.7778,0.7
247.2,136.0,276.0,111.2,28.8,0.6334,0.7
522.0,422.0,562.0,100.0,40.0,0.9444,0.7
251.0,142.0,282.0,109.0,31.0,0.6944,0.7
322.2,234.0,374.0,88.2,51.8,0.7278,0.7
322.2,236.0,376.0,86.2,53.8,0.6722,0.7
268.2,162.0,302.0,106.2,33.8,0.7722,0.7
227.2,117.0,257.0,110.2,29.8,0.6612,0.7
302.2,182.0,322.0,120.2,19.8,0.3834,0.7
181.4,59.0,199.0,122.4,17.6,0.3222,0.7
196.4,84.0,224.0,112.4,27.6,0.6,0.7
317.2,220.0,360.0,97.2,42.8,0.9778,0.7
392.8,294.0,434.0,98.8,41.2,0.9778,0.7
478.8,372.0,512.0,106.8,33.2,0.7556,0.7
192.2,75.0,215.0,117.2,22.8,0.4666,0.7
405.8,326.0,466.0,79.8,60.2,0.4944,0.7
184.0,63.0,203.0,121.0,19.0,0.3612,0.7
161.4,27.0,167.0,134.4,5.6,-0.0112,0.7
585.2,497.0,637.0,88.2,51.8,0.7278,0.7
484.2,375.0,515.0,109.2,30.8,0.6888,0.7
307.2,191.0,331.0,116.2,23.8,0.4944,0.7
400.8,323.0,463.0,77.8,62.2,0.4388,0.7
411.4,327.0,467.0,84.4,55.6,0.6222,0.7
581.6,491.0,631.0,90.6,49.4,0.7944,0.7
345.8,252.0,392.0,93.8,46.2,0.8834,0.7
318.8,227.0,367.0,91.8,48.2,0.8278,0.7
394.4,292.0,432.0,102.4,37.6,0.8778,0.7
184.4,64.0,204.0,120.4,19.6,0.3778,0.7
247.6,135.0,275.0,112.6,27.4,0.5944,0.7
317.2,212.0,352.0,105.2,34.8,0.8,0.7
396.0,309.0,449.0,87.0,53.0,0.6944,0.7
215.2,102.0,242.0,113.2,26.8,0.5778,0.7
277.2,174.0,314.0,103.2,36.8,0.8556,0.7
217.8,107.0,247.0,110.8,29.2,0.6444,0.7
568.2,476.0,616.0,92.2,47.8,0.8388,0.7
163.4,34.0,174.0,129.4,10.6,0.1278,0.7
489.4,394.0,534.0,95.4,44.6,0.9278,0.7
395.0,295.0,435.0,100.0,40.0,0.9444,0.7
494.0,398.0,538.0,96.0,44.0,0.9444,0.7
400.0,313.0,453.0,87.0,53.0,0.6944,0.7
242.2,131.0,271.0,111.2,28.8,0.6334,0.7
394.2,301.0,441.0,93.2,46.8,0.8666,0.7
574.2,479.0,619.0,95.2,44.8,0.9222,0.7
212.4,100.0,240.0,112.4,27.6,0.6,0.7
302.2,184.0,324.0,118.2,21.8,0.4388,0.7
476.0,364.0,504.0,112.0,28.0,0.6112,0.7
381.2,279.0,419.0,102.2,37.8,0.8834,0.7
350.4,257.0,397.0,93.4,46.6,0.8722,0.7
270.6,163.0,303.0,107.6,32.4,0.7334,0.7
575.0,485.0,625.0,90.0,50.0,0.7778,0.7
556.2,458.0,598.0,98.2,41.8,0.9944,0.7
351.8,263.0,403.0,88.8,51.2,0.7444,0.7
484.8,382.0,522.0,102.8,37.2,0.8666,0.7
383.0,282.0,422.0,101.0,39.0,0.9166,0.7
399.2,319.0,459.0,80.2,59.8,0.5056,0.7
384.8,287.0,427.0,97.8,42.2,0.9944,0.7
193.0,77.0,217.0,116.0,24.0,0.5,0.7
583.8,505.0,645.0,78.8,61.2,0.4666,0.7
553.0,455.0,595.0,98.0,42.0,1.0,0.7
221.2,109.0,249.0,112.2,27.8,0.6056,0.7
574.0,483.0,623.0,91.0,49.0,0.8056,0.7
214.6,101.0,241.0,113.6,26.4,0.5666,0.7
222.2,113.0,253.0,109.2,30.8,0.6888,0.7
182.2,67.0,207.0,115.2,24.8,0.5222,0.7
306.8,189.0,329.0,117.8,22.2,0.45,0.7
176.8,57.0,197.0,119.8,20.2,0.3944,0.7
301.4,179.0,319.0,122.4,17.6,0.3222,0.7
306.4,192.0,332.0,114.4,25.6,0.5444,0.7
162.2,25.0,165.0,137.2,2.8,-0.0888,0.7
249.8,142.0,282.0,107.8,32.2,0.7278,0.7
222.2,112.0,252.0,110.2,29.8,0.6612,0.7
312.2,207.0,347.0,105.2,34.8,0.8,0.7
272.2,157.0,297.0,115.2,24.8,0.5222,0.7
578.8,490.0,630.0,88.8,51.2,0.7444,0.7
162.8,29.0,169.0,133.8,6.2,0.0056,0.7
270.2,164.0,304.0,106.2,33.8,0.7722,0.7
312.2,208.0,348.0,104.2,35.8,0.8278,0.7
566.4,469.0,609.0,97.4,42.6,0.9834,0.7
301.6,183.0,323.0,118.6,21.4,0.4278,0.7
573.0,483.0,623.0,90.0,50.0,0.7778,0.7
399.2,309.0,449.0,90.2,49.8,0.7834,0.7
182.2,58.0,198.0,124.2,15.8,0.2722,0.7
517.2,418.0,558.0,99.2,40.8,0.9666,0.7
248.2,135.0,275.0,113.2,26.8,0.5778,0.7
242.2,131.0,271.0,111.2,28.8,0.6334,0.7
347.2,241.0,381.0,106.2,33.8,0.7722,0.7
358.2,272.0,412.0,86.2,53.8,0.6722,0.7
533.2,432.0,572.0,101.2,38.8,0.9112,0.7
408.8,344.0,484.0,64.8,75.2,0.0778,0.7
355.0,271.0,411.0,84.0,56.0,0.6112,0.7
402.2,317.0,457.0,85.2,54.8,0.6444,0.7
314.4,219.0,359.0,95.4,44.6,0.9278,0.7
535.6,437.0,577.0,98.6,41.4,0.9834,0.7
512.6,408.0,548.0,104.6,35.4,0.8166,0.7
359.6,271.0,411.0,88.6,51.4,0.7388,0.7
570.2,474.0,614.0,96.2,43.8,0.95,0.7
304.2,190.0,330.0,114.2,25.8,0.55,0.7
542.2,445.0,585.0,97.2,42.8,0.9778,0.7
323.4,327.0,467.0,-3.6,143.6,-1.8222,0.7
409.4,327.0,467.0,82.4,57.6,0.5666,0.7
365.4,274.0,414.0,91.4,48.6,0.8166,0.7
545.4,447.0,587.0,98.4,41.6,0.9888,0.7
311.6,200.0,340.0,111.6,28.4,0.6222,0.7
177.2,53.0,193.0,124.2,15.8,0.2722,0.7
395.0,303.0,443.0,92.0,48.0,0.8334,0.7
364.2,274.0,414.0,90.2,49.8,0.7834,0.7
569.8,478.0,618.0,91.8,48.2,0.8278,0.7
410.4,326.0,466.0,84.4,55.6,0.6222,0.7
276.0,175.0,315.0,101.0,39.0,0.9166,0.7
199.0,81.0,221.0,118.0,22.0,0.4444,0.7
405.8,324.0,464.0,81.8,58.2,0.55,0.7
491.8,402.0,542.0,89.8,50.2,0.7722,0.7
392.8,294.0,434.0,98.8,41.2,0.9778,0.7
167.0,37.0,177.0,130.0,10.0,0.1112,0.7
410.4,330.0,470.0,80.4,59.6,0.5112,0.7
486.0,387.0,527.0,99.0,41.0,0.9722,0.7
272.0,167.0,307.0,105.0,35.0,0.8056,0.7
277.2,173.0,313.0,104.2,35.8,0.8278,0.7
242.8,129.0,269.0,113.8,26.2,0.5612,0.7
317.2,225.0,365.0,92.2,47.8,0.8388,0.7
571.4,480.0,620.0,91.4,48.6,0.8166,0.7
482.4,376.0,516.0,106.4,33.6,0.7666,0.7
517.0,416.0,556.0,101.0,39.0,0.9166,0.7
400.2,315.0,455.0,85.2,54.8,0.6444,0.7
269.2,149.0,289.0,120.2,19.8,0.3834,0.7
181.4,60.0,200.0,121.4,18.6,0.35,0.7
206.4,90.0,230.0,116.4,23.6,0.4888,0.7
568.0,471.0,611.0,97.0,43.0,0.9722,0.7
364.0,276.0,416.0,88.0,52.0,0.7222,0.7
260.2,146.0,286.0,114.2,25.8,0.55,0.7
396.0,305.0,445.0,91.0,49.0,0.8056,0.7
482.0,375.0,515.0,107.0,33.0,0.75,0.7
277.2,173.0,313.0,104.2,35.8,0.8278,0.7
462.2,356.0,496.0,106.2,33.8,0.7722,0.7
177.2,53.0,193.0,124.2,15.8,0.2722,0.7
301.0,179.0,319.0,122.0,18.0,0.3334,0.7
536.4,434.0,574.0,102.4,37.6,0.8778,0.7
207.4,93.0,233.0,114.4,25.6,0.5444,0.7
187.2,70.0,210.0,117.2,22.8,0.4666,0.7
386.0,289.0,429.0,97.0,43.0,0.9722,0.7
581.2,489.0,629.0,92.2,47.8,0.8388,0.7
269.2,168.0,308.0,101.2,38.8,0.9112,0.7
570.2,478.0,618.0,92.2,47.8,0.8388,0.7
487.4,386.0,526.0,101.4,38.6,0.9056,0.7
160.6,32.0,172.0,128.6,11.4,0.15,0.7
345.6,241.0,381.0,104.6,35.4,0.8166,0.7
345.6,244.0,384.0,101.6,38.4,0.9,0.7
206.6,90.0,230.0,116.6,23.4,0.4834,0.7
536.8,440.0,580.0,96.8,43.2,0.9666,0.7
309.8,199.0,339.0,110.8,29.2,0.6444,0.7
307.6,194.0,334.0,113.6,26.4,0.5666,0.7
312.2,202.0,342.0,110.2,29.8,0.6612,0.7
172.6,49.0,189.0,123.6,16.4,0.2888,0.7
521.6,426.0,566.0,95.6,44.4,0.9334,0.7
184.6,65.0,205.0,119.6,20.4,0.4,0.7
475.6,365.0,505.0,110.6,29.4,0.65,0.7
537.2,436.0,576.0,101.2,38.8,0.9112,0.7
584.4,498.0,638.0,86.4,53.6,0.6778,0.7
300.4,178.0,318.0,122.4,17.6,0.3222,0.7
577.6,486.0,626.0,91.6,48.4,0.8222,0.7
572.6,480.0,620.0,92.6,47.4,0.85,0.7
345.6,248.0,388.0,97.6,42.4,0.9888,0.7
540.8,443.0,583.0,97.8,42.2,0.9944,0.7
384.8,286.0,426.0,98.8,41.2,0.9778,0.7
230.4,124.0,264.0,106.4,33.6,0.7666,0.7
358.2,267.0,407.0,91.2,48.8,0.8112,0.7
486.2,383.0,523.0,103.2,36.8,0.8556,0.7
386.8,285.0,425.0,101.8,38.2,0.8944,0.7
347.4,245.0,385.0,102.4,37.6,0.8778,0.7
388.0,289.0,429.0,99.0,41.0,0.9722,0.7
268.0,151.0,291.0,117.0,23.0,0.4722,0.7
547.0,453.0,593.0,94.0,46.0,0.8888,0.7
345.0,245.0,385.0,100.0,40.0,0.9444,0.7
408.2,345.0,485.0,63.2,76.8,0.0334,0.7
516.4,416.0,556.0,100.4,39.6,0.9334,0.7
309.6,198.0,338.0,111.6,28.4,0.6222,0.7
207.2,94.0,234.0,113.2,26.8,0.5778,0.7
537.0,430.0,570.0,107.0,33.0,0.75,0.7
277.2,173.0,313.0,104.2,35.8,0.8278,0.7
221.2,113.0,253.0,108.2,31.8,0.7166,0.7
172.2,49.0,189.0,123.2,16.8,0.3,0.7
354.6,260.0,400.0,94.6,45.4,0.9056,0.7
482.6,376.0,516.0,106.6,33.4,0.7612,0.7
403.0,314.0,454.0,89.0,51.0,0.75,0.7
568.2,470.0,610.0,98.2,41.8,0.9944,0.7
312.4,212.0,352.0,100.4,39.6,0.9334,0.7
180.4,68.0,208.0,112.4,27.6,0.6,0.7
466.2,360.0,500.0,106.2,33.8,0.7722,0.7
484.0,373.0,513.0,111.0,29.0,0.6388,0.7
493.2,398.0,538.0,95.2,44.8,0.9222,0.7
213.2,114.0,254.0,99.2,40.8,0.9666,0.7
242.4,141.0,281.0,101.4,38.6,0.9056,0.7
253.0,144.0,284.0,109.0,31.0,0.6944,0.7
396.0,297.0,437.0,99.0,41.0,0.9722,0.7
464.2,360.0,500.0,104.2,35.8,0.8278,0.7
165.2,53.0,193.0,112.2,27.8,0.6056,0.7
202.2,98.0,238.0,104.2,35.8,0.8278,0.7
296.2,192.0,332.0,104.2,35.8,0.8278,0.7
291.2,185.0,325.0,106.2,33.8,0.7722,0.7
167.2,48.0,188.0,119.2,20.8,0.4112,0.7
493.8,402.0,542.0,91.8,48.2,0.8278,0.7
291.8,186.0,326.0,105.8,34.2,0.7834,0.7
282.2,178.0,318.0,104.2,35.8,0.8278,0.7
381.2,280.0,420.0,101.2,38.8,0.9112,0.7
162.4,46.0,186.0,116.4,23.6,0.4888,0.7
202.2,102.0,242.0,100.2,39.8,0.9388,0.7
192.4,85.0,225.0,107.4,32.6,0.7388,0.7
267.2,159.0,299.0,108.2,31.8,0.7166,0.7
317.2,220.0,360.0,97.2,42.8,0.9778,0.7
395.4,303.0,443.0,92.4,47.6,0.8444,0.7
254.4,145.0,285.0,109.4,30.6,0.6834,0.7
563.2,460.0,600.0,103.2,36.8,0.8556,0.7
585.2,486.0,626.0,99.2,40.8,0.9666,0.7
272.4,172.0,312.0,100.4,39.6,0.9334,0.7
510.4,407.0,547.0,103.4,36.6,0.85,0.7
487.4,383.0,523.0,104.4,35.6,0.8222,0.7
311.6,212.0,352.0,99.6,40.4,0.9556,0.7
360.6,272.0,412.0,88.6,51.4,0.7388,0.7
530.8,429.0,569.0,101.8,38.2,0.8944,0.7
201.4,95.0,235.0,106.4,33.6,0.7666,0.7
167.2,55.0,195.0,112.2,27.8,0.6056,0.7
267.2,154.0,294.0,113.2,26.8,0.5778,0.7
322.6,226.0,366.0,96.6,43.4,0.9612,0.7
259.8,149.0,289.0,110.8,29.2,0.6444,0.7
363.2,266.0,406.0,97.2,42.8,0.9778,0.7
403.8,320.0,460.0,83.8,56.2,0.6056,0.7
198.0,88.0,228.0,110.0,30.0,0.6666,0.7
586.2,343.0,483.0,243.2,-103.2,-3.0334,0.7
411.4,343.0,483.0,68.4,71.6,0.1778,0.7
190.6,84.0,224.0,106.6,33.4,0.7612,0.7
302.2,199.0,339.0,103.2,36.8,0.8556,0.7
567.8,466.0,606.0,101.8,38.2,0.8944,0.7
323.4,235.0,375.0,88.4,51.6,0.7334,0.7
269.0,160.0,300.0,109.0,31.0,0.6944,0.7
192.2,84.0,224.0,108.2,31.8,0.7166,0.7
212.2,110.0,250.0,102.2,37.8,0.8834,0.7
537.2,436.0,576.0,101.2,38.8,0.9112,0.7
485.4,383.0,523.0,102.4,37.6,0.8778,0.7
496.0,399.0,539.0,97.0,43.0,0.9722,0.7
306.6,202.0,342.0,104.6,35.4,0.8166,0.7
334.6,238.0,378.0,96.6,43.4,0.9612,0.7
206.8,104.0,244.0,102.8,37.2,0.8666,0.7
254.0,143.0,283.0,111.0,29.0,0.6388,0.7
401.0,311.0,451.0,90.0,50.0,0.7778,0.7
201.6,93.0,233.0,108.6,31.4,0.7056,0.7
591.2,492.0,632.0,99.2,40.8,0.9666,0.7
171.8,58.0,198.0,113.8,26.2,0.5612,0.7
197.2,90.0,230.0,107.2,32.8,0.7444,0.7
332.2,238.0,378.0,94.2,45.8,0.8944,0.7
234.4,129.0,269.0,105.4,34.6,0.7944,0.7
312.2,211.0,351.0,101.2,38.8,0.9112,0.7
289.2,186.0,326.0,103.2,36.8,0.8556,0.7
532.2,428.0,568.0,104.2,35.8,0.8278,0.7
349.2,250.0,390.0,99.2,40.8,0.9666,0.7
254.8,145.0,285.0,109.8,30.2,0.6722,0.7
262.2,151.0,291.0,111.2,28.8,0.6334,0.7
394.2,297.0,437.0,97.2,42.8,0.9778,0.7
394.2,293.0,433.0,101.2,38.8,0.9112,0.7
245.2,141.0,281.0,104.2,35.8,0.8278,0.7
240.2,135.0,275.0,105.2,34.8,0.8,0.7
403.0,314.0,454.0,89.0,51.0,0.75,0.7
403.0,316.0,456.0,87.0,53.0,0.6944,0.7
290.2,187.0,327.0,103.2,36.8,0.8556,0.7
475.2,368.0,508.0,107.2,32.8,0.7444,0.7
212.2,109.0,249.0,103.2,36.8,0.8556,0.7
397.2,304.0,444.0,93.2,46.8,0.8666,0.7
408.4,331.0,471.0,77.4,62.6,0.4278,0.7
541.4,441.0,581.0,100.4,39.6,0.9334,0.7
180.6,72.0,212.0,108.6,31.4,0.7056,0.7
212.2,109.0,249.0,103.2,36.8,0.8556,0.7
275.4,176.0,316.0,99.4,40.6,0.9612,0.7
226.0,125.0,265.0,101.0,39.0,0.9166,0.7
350.2,252.0,392.0,98.2,41.8,0.9944,0.7
515.4,413.0,553.0,102.4,37.6,0.8778,0.7
166.6,52.0,192.0,114.6,25.4,0.5388,0.7
267.2,155.0,295.0,112.2,27.8,0.6056,0.7
457.6,349.0,489.0,108.6,31.4,0.7056,0.7
152.2,36.0,176.0,116.2,23.8,0.4944,0.7
362.4,268.0,408.0,94.4,45.6,0.9,0.7
207.6,107.0,247.0,100.6,39.4,0.9278,0.7
349.6,256.0,396.0,93.6,46.4,0.8778,0.7
514.8,412.0,552.0,102.8,37.2,0.8666,0.7
411.0,341.0,481.0,70.0,70.0,0.2222,0.7
267.0,159.0,299.0,108.0,32.0,0.7222,0.7
484.0,377.0,517.0,107.0,33.0,0.75,0.7
596.2,502.0,642.0,94.2,45.8,0.8944,0.7
482.2,377.0,517.0,105.2,34.8,0.8,0.7
488.2,388.0,528.0,100.2,39.8,0.9388,0.7
323.8,227.0,367.0,96.8,43.2,0.9666,0.7
596.0,500.0,640.0,96.0,44.0,0.9444,0.7
341.6,241.0,381.0,100.6,39.4,0.9278,0.7
562.8,460.0,600.0,102.8,37.2,0.8666,0.7
321.8,231.0,371.0,90.8,49.2,0.8,0.7
468.0,361.0,501.0,107.0,33.0,0.75,0.7
359.0,267.0,407.0,92.0,48.0,0.8334,0.7
215.2,111.0,251.0,104.2,35.8,0.8278,0.7
322.4,228.0,368.0,94.4,45.6,0.9,0.7
408.4,325.0,465.0,83.4,56.6,0.5944,0.7
328.4,237.0,377.0,91.4,48.6,0.8166,0.7
518.4,412.0,552.0,106.4,33.6,0.7666,0.7
410.2,340.0,480.0,70.2,69.8,0.2278,0.7
517.4,410.0,550.0,107.4,32.6,0.7388,0.7
488.2,385.0,525.0,103.2,36.8,0.8556,0.7
218.4,118.0,258.0,100.4,39.6,0.9334,0.7
265.6,160.0,300.0,105.6,34.4,0.7888,0.7
277.2,173.0,313.0,104.2,35.8,0.8278,0.7
150.4,32.0,172.0,118.4,21.6,0.4334,0.7
351.8,253.0,393.0,98.8,41.2,0.9778,0.7
346.8,246.0,386.0,100.8,39.2,0.9222,0.7
521.8,422.0,562.0,99.8,40.2,0.95,0.7
412.0,331.0,471.0,81.0,59.0,0.5278,0.7
217.6,118.0,258.0,99.6,40.4,0.9556,0.7
397.6,310.0,450.0,87.6,52.4,0.7112,0.7
548.8,448.0,588.0,100.8,39.2,0.9222,0.7
565.0,468.0,608.0,97.0,43.0,0.9722,0.7
275.6,175.0,315.0,100.6,39.4,0.9278,0.7
188.8,82.0,222.0,106.8,33.2,0.7556,0.7
507.2,407.0,547.0,100.2,39.8,0.9388,0.7
271.4,171.0,311.0,100.4,39.6,0.9334,0.7
408.4,333.0,473.0,75.4,64.6,0.3722,0.7
219.4,117.0,257.0,102.4,37.6,0.8778,0.7
409.4,334.0,474.0,75.4,64.6,0.3722,0.7
190.0,84.0,224.0,106.0,34.0,0.7778,0.7
358.2,264.0,404.0,94.2,45.8,0.8944,0.7
386.2,288.0,428.0,98.2,41.8,0.9944,0.7
169.4,53.0,193.0,116.4,23.6,0.4888,0.7
399.0,304.0,444.0,95.0,45.0,0.9166,0.7
485.0,379.0,519.0,106.0,34.0,0.7778,0.7
267.2,158.0,298.0,109.2,30.8,0.6888,0.7
585.0,488.0,628.0,97.0,43.0,0.9722,0.7
268.2,162.0,302.0,106.2,33.8,0.7722,0.7
267.2,159.0,299.0,108.2,31.8,0.7166,0.7
537.2,434.0,574.0,103.2,36.8,0.8556,0.7
342.2,244.0,384.0,98.2,41.8,0.9944,0.7
298.2,192.0,332.0,106.2,33.8,0.7722,0.7
